MES,ANO,REGIONAL,NOM_MUN_RLF,AREA,AREA_WF,UC,TENSAO_ES,TENSAO_FAT,TIPO_SS,SUB_TIPO_SS,TIPO_OS,SUB_TIPO_OS,DESCRICAO_OS,NUM_SS,NOM_USU_SITU_COS,COD_SITU_COS,DATA_CMPT_ORIG_OS,DATA_SITU_COS,DATA_CONCL_SERV_OS,DATA_LIM_OS,COD_MOTI_REJ_RRO,ETAPA,DES_OBS_ATDE_CMI,DES_OBS_EXEC_SERV_CMI,NOM_USU_INC_COS,DATA_PROGM_COS,NOM_USU_PROGM_COS
1,24,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,78665213,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836084,UE_SODR2,CO,01/01/2024,02/01/2024 17:59:01,02/01/2024 17:58:00,04-JAN-24,,79.0,Unidade Sem TM. Realizar Leitura Grupo A.,,C048254,01/01/2024 00:30:00,C048254
1,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,106067257,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836086,UE_SODR3,CO,01/01/2024,02/01/2024 16:11:04,02/01/2024 15:50:00,04-JAN-24,,72.0,Unidade Sem TM. Realizar Leitura Grupo A., LEITURA EXECUTADA,C048254,01/01/2024 00:30:00,C048254
1,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,107861585,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836090,UE_SODR2,CO,01/01/2024,02/01/2024 14:50:03,02/01/2024 14:10:00,04-JAN-24,,62.0,Unidade Sem TM. Realizar Leitura Grupo A., - RECUPERADO LEITURA. LACRE DEIXADO NA CX MEDIDOR 21C0135702.,C048254,01/01/2024 00:30:00,C048254
1,24,OES,CASCAVEL,114021,AGENCIA CASCAVEL,99713349,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836092,UE_SODR0,CO,01/01/2024,02/01/2024 11:49:05,02/01/2024 10:17:00,04-JAN-24,,62.0,Unidade Sem TM. Realizar Leitura Grupo A., FEITO LEITURA GRUPO A,C048254,01/01/2024 00:30:00,C048254
1,24,OES,CATANDUVAS,114021,AGENCIA CASCAVEL,103948767,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836096,UE_SODR2,CO,01/01/2024,02/01/2024 11:50:03,02/01/2024 11:13:00,04-JAN-24,,41.0,Unidade Sem TM. Realizar Leitura Grupo A., FEITO LEITURA GRUPO A,C048254,01/01/2024 00:30:00,C048254
1,24,CSL,UNIAO DA VITORIA,11113,MEDICAO CENTRO-SUL,55631142,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836098,UE_SODR1,CO,01/01/2024,02/01/2024 10:01:03,02/01/2024 09:59:00,04-JAN-24,,68.0,Unidade Sem TM. Realizar Leitura Grupo A., COMUNICACAO REESTABELECIDA,C048254,01/01/2024 00:30:00,C048254
1,24,CSL,GUARAPUAVA,11113,MEDICAO CENTRO-SUL,106010468,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836100,UE_SODR1,CO,01/01/2024,02/01/2024 11:59:02,02/01/2024 11:58:00,04-JAN-24,,54.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,NRT,SERTANEJA,115021,AGENCIA CORNELIO PROCOPIO,4447280,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836102,UE_SODR3,CO,01/01/2024,02/01/2024 14:16:03,02/01/2024 14:09:00,04-JAN-24,,72.0,Unidade Sem TM. Realizar Leitura Grupo A., NINGUEM NO LOCAL SEM ACESSO,C048254,01/01/2024 00:30:00,C048254
1,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,68996390,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836108,UE_SODR3,CO,01/01/2024,02/01/2024 11:52:03,02/01/2024 11:50:00,04-JAN-24,,67.0,Unidade Sem TM. Realizar Leitura Grupo A., REALIZADO LEITURA,C048254,01/01/2024 00:30:00,C048254
1,24,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,59551623,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836158,UE_SODR3,CO,01/01/2024,02/01/2024 16:01:03,02/01/2024 15:13:00,04-JAN-24,,79.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,76533522,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836160,UE_SODR4,CO,01/01/2024,02/01/2024 16:47:05,02/01/2024 16:46:00,04-JAN-24,,59.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,109440889,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836162,UE_SODR3,CO,01/01/2024,02/01/2024 15:14:03,02/01/2024 15:12:00,04-JAN-24,,72.0,Unidade Sem TM. Realizar Leitura Grupo A., EXECUTADO LEITURA,C048254,01/01/2024 00:30:00,C048254
1,24,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,92732127,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836164,UE_SODR2,CO,01/01/2024,02/01/2024 17:21:03,02/01/2024 17:20:00,04-JAN-24,,79.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,OES,PATO BRANCO,114011,AGENCIA PATO BRANCO,110740726,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836166,UE_SODR1,CO,01/01/2024,02/01/2024 14:39:02,02/01/2024 14:36:00,04-JAN-24,,65.0,Unidade Sem TM. Realizar Leitura Grupo A., OK,C048254,01/01/2024 00:30:00,C048254
1,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,107684551,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836170,UE_SODR4,CO,01/01/2024,02/01/2024 16:11:04,02/01/2024 15:36:00,04-JAN-24,,72.0,Unidade Sem TM. Realizar Leitura Grupo A., EXECUTADO LEITURA,C048254,01/01/2024 00:30:00,C048254
1,24,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,107863375,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836172,UE_SODR3,CO,01/01/2024,02/01/2024 14:46:03,02/01/2024 12:35:00,04-JAN-24,,55.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,39261565,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836174,UE_SODR0,CO,01/01/2024,02/01/2024 10:59:02,02/01/2024 10:57:00,04-JAN-24,,65.0,Unidade Sem TM. Realizar Leitura Grupo A.,,C048254,01/01/2024 00:30:00,C048254
1,24,OES,SALTO DO LONTRA,114043,AGENCIA REALEZA,108150011,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836180,UE_SODR4,CO,01/01/2024,02/01/2024 09:34:05,02/01/2024 09:32:00,04-JAN-24,,41.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,OES,CAPANEMA,114043,AGENCIA REALEZA,106653741,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836182,UE_SODR3,CO,01/01/2024,02/01/2024 16:17:03,02/01/2024 16:16:00,04-JAN-24,,41.0,Unidade Sem TM. Realizar Leitura Grupo A.,,C048254,01/01/2024 00:30:00,C048254
1,24,OES,NOVA AURORA,114021,AGENCIA CASCAVEL,106152726,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836184,UE_SODR1,CO,01/01/2024,02/01/2024 16:26:03,02/01/2024 16:21:00,04-JAN-24,,41.0,Unidade Sem TM. Realizar Leitura Grupo A., REC EFETUADO COM SUCESSO,C048254,01/01/2024 00:30:00,C048254
1,24,OES,SANTA IZABEL DO OESTE,114043,AGENCIA REALEZA,109600045,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836186,UE_SODR0,CO,01/01/2024,02/01/2024 14:25:03,02/01/2024 14:24:00,04-JAN-24,,67.0,Unidade Sem TM. Realizar Leitura Grupo A., ,C048254,01/01/2024 00:30:00,C048254
1,24,OES,SAO MIGUEL DO IGUACU,114032,AGENCIA MEDIANEIRA,108441865,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245627836188,UE_SODR1,CO,01/01/2024,02/01/2024 12:21:02,02/01/2024 12:08:00,04-JAN-24,,66.0,Unidade Sem TM. Realizar Leitura Grupo A.,LEIT ATIVA NIO ORIG : 0000 FEITA LEITURA HS,C048254,01/01/2024 00:30:00,C048254
12,23,OES,TUPASSI,114051,AGENCIA TOLEDO,110140621,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527831,UE_SODR1,CO,07/12/2023,18/12/2023 16:36:03,18/12/2023 15:40:00,18-DEC-23,M9,67.0,,,UE_SODR3,13/12/2023 13:28:09,C040936
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,99713349,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527957,UE_SODR3,CO,01/12/2023,11/12/2023 14:18:05,11/12/2023 13:20:00,06-DEC-23,,62.0,Realizar Leitura Grupo A. Unidade sem TM., REC EFETUADO COM SUCESSO,C048254,01/12/2023 00:30:00,C048254
12,23,OES,CLEVELANDIA,114011,AGENCIA PATO BRANCO,107399652,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527818,UE_SODR1,CO,05/12/2023,11/12/2023 11:09:10,11/12/2023 11:07:00,13-DEC-23,MA,41.0,,,UE_SODR4,08/12/2023 10:48:33,C040936
12,23,OES,GUARANIACU,114021,AGENCIA CASCAVEL,86398652,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527561,UE_SODR0,CO,01/12/2023,11/12/2023 16:27:06,11/12/2023 16:15:00,06-DEC-23,,78.0,Realizar Leitura Grupo A. Unidade sem TM., REC FEITO COM EXITO,C048254,01/12/2023 00:30:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,89365984,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609235,UE_SODR0,CO,04/12/2023,11/12/2023 14:18:04,11/12/2023 11:44:00,07-DEC-23,,72.0,Realizar Leitura Grupo A. Unidade com TM., REC EFETUADO COM EXITO,C048254,04/12/2023 19:25:00,C048254
12,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,48551678,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609005,UE_SODR0,CO,04/12/2023,08/12/2023 11:59:03,08/12/2023 11:41:00,07-DEC-23,,46.0,Realizar Leitura Grupo A. Unidade com TM., LEITURA REALIZADA HS,C048254,04/12/2023 19:25:00,C048254
12,23,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,95430903,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527811,UE_SODR0,CO,01/12/2023,08/12/2023 15:51:03,08/12/2023 13:48:00,06-DEC-23,,68.0,Realizar Leitura Grupo A. Unidade sem TM., LEITURAS OK,C048254,01/12/2023 00:30:00,C048254
12,23,CSL,CURIUVA,11113,MEDICAO CENTRO-SUL,52149951,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609027,UE_SODR4,CO,04/12/2023,08/12/2023 08:53:05,08/12/2023 08:52:00,07-DEC-23,,73.0,Realizar Leitura Grupo A. Unidade com TM., LEITURA J REALIZADA,C048254,04/12/2023 19:25:00,C048254
12,23,OES,SAO JORGE DOESTE,114041,AGENCIA FRANCISCO BELTRAO,62391453,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609079,UE_SODR3,CO,04/12/2023,08/12/2023 12:18:04,08/12/2023 12:14:00,07-DEC-23,,65.0,Realizar Leitura Grupo A. Unidade com TM., ,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,ARAPOTI,11113,MEDICAO CENTRO-SUL,88170128,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235505187958,UE_SODR1,CO,06/12/2023,08/12/2023 20:35:02,08/12/2023 17:40:00,11-DEC-23,,95.0,RECUPERAR LEITURA MEDIDOR HS, ,C050339,06/12/2023 12:10:07,C050339
12,23,CSL,GUARAPUAVA,11113,MEDICAO CENTRO-SUL,48955027,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527633,UE_SODR1,CO,01/12/2023,08/12/2023 16:34:04,08/12/2023 16:28:00,06-DEC-23,,66.0,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,OES,CORBELIA,114021,AGENCIA CASCAVEL,75753758,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609143,UE_SODR3,CO,04/12/2023,08/12/2023 14:14:03,08/12/2023 13:25:00,07-DEC-23,,74.0,Realizar Leitura Grupo A. Unidade com TM., ,C048254,04/12/2023 19:25:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,92021794,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609255,UE_SODR3,CO,04/12/2023,08/12/2023 16:23:05,08/12/2023 16:18:00,07-DEC-23,,56.0,Realizar Leitura Grupo A. Unidade com TM., REC FEITO COM SUCESSO,C048254,04/12/2023 19:25:00,C048254
12,23,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,40652548,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527551,UE_SODR3,CO,01/12/2023,08/12/2023 15:41:06,08/12/2023 14:00:00,06-DEC-23,,41.0,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,80584950,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609181,UE_SODR2,CO,04/12/2023,08/12/2023 11:04:04,08/12/2023 10:46:00,07-DEC-23,,68.0,Realizar Leitura Grupo A. Unidade com TM., LEITURA REALIZADA HS,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,JAGUARIAIVA,11113,MEDICAO CENTRO-SUL,45639043,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492608973,UE_SODR4,CO,04/12/2023,08/12/2023 12:17:03,08/12/2023 12:01:00,07-DEC-23,,67.0,Realizar Leitura Grupo A. Unidade com TM., LEITURA REALIZAREM TROCADO CABO DA TELEMETRIA,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,VENTANIA,11113,MEDICAO CENTRO-SUL,37809911,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492608921,UE_SODR4,CO,04/12/2023,08/12/2023 10:15:09,08/12/2023 10:14:00,07-DEC-23,,74.0,Realizar Leitura Grupo A. Unidade com TM., TELEMETRIA CONECTADA REALIZADA A LEITURA,C048254,04/12/2023 19:25:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,94691657,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609295,UE_SODR1,CO,04/12/2023,08/12/2023 15:41:06,08/12/2023 15:37:00,07-DEC-23,,67.0,Realizar Leitura Grupo A. Unidade com TM., REC FEITO VOM SUCESSO,C048254,04/12/2023 19:25:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,92368115,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609265,UE_SODR1,CO,04/12/2023,08/12/2023 17:11:02,08/12/2023 17:06:00,07-DEC-23,,55.0,Realizar Leitura Grupo A. Unidade com TM., REC FEITO CPM SUCESSO,C048254,04/12/2023 19:25:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,92402151,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609267,UE_SODR3,CO,04/12/2023,08/12/2023 12:32:05,08/12/2023 12:28:00,07-DEC-23,,81.0,Realizar Leitura Grupo A. Unidade com TM., REC EFETUADO COM SUCESSO,C048254,04/12/2023 19:25:00,C048254
12,23,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,109360940,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478528131,UE_SODR1,CO,01/12/2023,08/12/2023 15:51:06,08/12/2023 14:18:00,06-DEC-23,,74.0,Realizar Leitura Grupo A. Unidade sem TM., LEITURAS OK,C048254,01/12/2023 00:30:00,C048254
12,23,OES,SAO JORGE DOESTE,114041,AGENCIA FRANCISCO BELTRAO,96033908,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478528157,UE_SODR0,CO,01/12/2023,08/12/2023 12:48:06,08/12/2023 12:46:00,06-DEC-23,,41.0,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,OES,CORBELIA,114021,AGENCIA CASCAVEL,110296419,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492637495,UE_SODR3,CO,04/12/2023,08/12/2023 13:02:03,08/12/2023 13:01:00,07-DEC-23,,41.0,Realizar Leitura Grupo A. Unidade com TM., ,C048254,04/12/2023 19:25:00,C048254
12,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,25962426,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492608877,UE_SODR4,CO,04/12/2023,08/12/2023 09:35:03,08/12/2023 09:33:00,07-DEC-23,,68.0,Realizar Leitura Grupo A. Unidade com TM., LEITURA REALIZADA HS,C048254,04/12/2023 19:25:00,C048254
12,23,OES,DOIS VIZINHOS,114041,AGENCIA FRANCISCO BELTRAO,110820223,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492637503,UE_SODR4,CO,04/12/2023,08/12/2023 11:10:07,08/12/2023 11:07:00,07-DEC-23,,41.0,Realizar Leitura Grupo A. Unidade com TM., MED COM DEFEITO TELA APAGADO NAO FA LEITURA,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,VENTANIA,11113,MEDICAO CENTRO-SUL,18910793,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492608855,UE_SODR3,CO,04/12/2023,08/12/2023 10:40:11,08/12/2023 10:38:00,07-DEC-23,,64.0,Realizar Leitura Grupo A. Unidade com TM.," CLIENTE COM MEDIDOR QUEIMADO, NECESSARIO DESLIGAR POR DEFICIENCIA TECNICA,INSTALCAO DO CONJUNTO DE MEDICAO PRECARIA",C048254,04/12/2023 19:25:00,C048254
12,23,OES,SAO JOAO,114041,AGENCIA FRANCISCO BELTRAO,47989050,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527710,UE_SODR3,CO,01/12/2023,08/12/2023 10:57:02,08/12/2023 10:30:00,06-DEC-23,,72.0,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,NRT,SERTANEJA,115021,AGENCIA CORNELIO PROCOPIO,4447280,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527972,UE_SODR3,CO,01/12/2023,08/12/2023 08:23:03,07/12/2023 14:44:00,06-DEC-23,,72.0,Realizar Leitura Grupo A. Unidade sem TM., LEIT OK,C048254,01/12/2023 00:30:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,98821237,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609339,UE_SODR4,CO,04/12/2023,08/12/2023 14:57:04,08/12/2023 14:52:00,07-DEC-23,,76.0,Realizar Leitura Grupo A. Unidade com TM., REC EFETUADO COM EXITO,C048254,04/12/2023 19:25:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,99845776,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609355,UE_SODR2,CO,04/12/2023,08/12/2023 11:59:05,08/12/2023 11:54:00,07-DEC-23,,47.0,Realizar Leitura Grupo A. Unidade com TM., REC FWITO COM SUCESSO,C048254,04/12/2023 19:25:00,C048254
12,23,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,104343087,,,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527983,UE_SODR2,CO,01/12/2023,08/12/2023 15:41:06,08/12/2023 14:21:00,06-DEC-23,,,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,OES,CORBELIA,114021,AGENCIA CASCAVEL,108420027,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527985,UE_SODR1,CO,01/12/2023,08/12/2023 11:48:06,08/12/2023 11:23:00,06-DEC-23,,41.0,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,OES,AMPERE,114043,AGENCIA REALEZA,103650474,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235514477698,UE_SODR2,CO,07/12/2023,08/12/2023 09:38:02,08/12/2023 09:37:00,12-DEC-23,,72.0,LEITURA GRUPO A CATIVO, ,C801052,07/12/2023 14:31:50,C801052
12,23,OES,BRAGANEY,114021,AGENCIA CASCAVEL,100832873,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609361,UE_SODR3,CO,04/12/2023,08/12/2023 11:58:05,08/12/2023 11:57:00,07-DEC-23,,74.0,Realizar Leitura Grupo A. Unidade com TM., ,C048254,04/12/2023 19:25:00,C048254
12,23,OES,CASCAVEL,114021,AGENCIA CASCAVEL,101363060,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609367,UE_SODR1,CO,04/12/2023,08/12/2023 14:20:09,08/12/2023 14:15:00,07-DEC-23,,72.0,Realizar Leitura Grupo A. Unidade com TM., REC FEITO COM EXITO,C048254,04/12/2023 19:25:00,C048254
12,23,NRT,ARAPONGAS,115012,AGENCIA ARAPONGAS,103772561,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609391,UE_SODR1,CO,04/12/2023,07/12/2023 14:31:09,07/12/2023 14:30:00,07-DEC-23,,77.0,Realizar Leitura Grupo A. Unidade com TM., REALIZADO LEITURA,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,IMBITUVA,11113,MEDICAO CENTRO-SUL,104041129,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609395,UE_SODR1,CO,04/12/2023,07/12/2023 15:22:05,07/12/2023 13:29:00,07-DEC-23,,57.0,Realizar Leitura Grupo A. Unidade com TM., ,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,IMBITUVA,11113,MEDICAO CENTRO-SUL,41602358,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527797,UE_SODR1,CO,01/12/2023,07/12/2023 11:28:04,07/12/2023 11:19:00,06-DEC-23,,77.0,Realizar Leitura Grupo A. Unidade sem TM., ,C048254,01/12/2023 00:30:00,C048254
12,23,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,90453450,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235478527807,UE_SODR2,CO,01/12/2023,07/12/2023 18:50:05,07/12/2023 17:10:00,06-DEC-23,,74.0,Realizar Leitura Grupo A. Unidade sem TM., LEITURAS OK,C048254,01/12/2023 00:30:00,C048254
12,23,NRO,CIANORTE,113023,AGENCIA CIANORTE,51007827,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609019,UE_SODR1,CO,04/12/2023,07/12/2023 09:16:05,05/12/2023 09:00:00,07-DEC-23,,71.0,Realizar Leitura Grupo A. Unidade com TM.,,C048254,04/12/2023 19:25:00,C048254
12,23,NRO,ALTONIA,113026,AGENCIA ALTONIA,51121557,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609021,UE_SODR0,CO,04/12/2023,07/12/2023 17:08:08,07/12/2023 16:56:00,07-DEC-23,,55.0,Realizar Leitura Grupo A. Unidade com TM., LEITURA REALIZADA,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,PINHAO,11113,MEDICAO CENTRO-SUL,56083688,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609047,UE_SODR4,CO,04/12/2023,07/12/2023 18:37:04,07/12/2023 17:54:00,07-DEC-23,,66.0,Realizar Leitura Grupo A. Unidade com TM., ,C048254,04/12/2023 19:25:00,C048254
12,23,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,56579870,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609053,UE_SODR1,CO,04/12/2023,07/12/2023 14:17:04,07/12/2023 14:14:00,07-DEC-23,,74.0,Realizar Leitura Grupo A. Unidade com TM., LEITURAS OK,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,REBOUCAS,11113,MEDICAO CENTRO-SUL,57333572,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609057,UE_SODR3,CO,04/12/2023,07/12/2023 15:10:03,07/12/2023 15:00:00,07-DEC-23,,48.0,Realizar Leitura Grupo A. Unidade com TM., RECUPERADO LEITURA,C048254,04/12/2023 19:25:00,C048254
12,23,CSL,PALMEIRA,11113,MEDICAO CENTRO-SUL,46708154,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492608987,UE_SODR2,CO,04/12/2023,07/12/2023 12:05:03,07/12/2023 11:56:00,07-DEC-23,,65.0,Realizar Leitura Grupo A. Unidade com TM.," TELE OK, REC LEITURAS",C048254,04/12/2023 19:25:00,C048254
12,23,CSL,ORTIGUEIRA,11113,MEDICAO CENTRO-SUL,70213585,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20235492609119,UE_SODR0,CO,04/12/2023,07/12/2023 14:53:05,07/12/2023 14:51:00,07-DEC-23,,51.0,Realizar Leitura Grupo A. Unidade com TM., EXECUTADO.,C048254,04/12/2023 19:25:00,C048254
