COD_UN_CONS_UEE,COD_CLAS_CONS_UEE,NOM_COMP_CLI,COD_GRU_TENS_ORIG_UEE,COD_GRU_TENS_FAT_UEE,COD_SITU_UEE,SIG_REGI_RLF,NOM_MUN_RLF,ETAPA,QTD_TENS_LIG_UEE,QTD_TENS_SEC_UEE,DTA_SITU_UEE,COD_TIPO_EQIP_REU,NUM_EQIP_REU,DTA_INS_REU,ENDERECO,NUMERO
100408354,7202,MUNICIPIO DE MARINGA,A,A,LG,NRO,MARINGA,66,13800,,20/06/16,RG,35600356,20/06/16,AV OSIRES STENGHEL GUIMARAES,1711
100400566,4844,RESTAURANTE E PETISCARIA RUBIANE LTDA,A,A,LG,LES,CURITIBA,59,13800,,04/10/16,RG,35600642,04/10/16,R ZONARDY RIBAS,637
100386016,5615,ASSOCIACAO ATLETICA COMERCIAL,A,A,LG,OES,CASCAVEL,61,13800,,16/12/16,RG,35602426,16/12/16,R S GABRIEL,
100380697,5704,ASSOCIACAO DOS SERVIDORES PUBLICOS DO PARANA,A,A,LG,LES,PIRAQUARA,65,13800,,08/02/17,RG,35601520,08/02/17,ROD JOAO LEOPOLDO JACOMEL,503
100379834,4253,CAP ADMINISTRACAO PORTUARIA SPE S A,A,A,LG,LES,PARANAGUA,86,13800,,03/10/16,RG,41683418,05/10/22,AV GABRIEL DE LARA,1617
100378528,4147,KIYOTO KOTOGE,A,A,LG,CSL,IRATI,75,13800,,19/03/16,RG,31603342,19/03/16,ROD PR 153,
100377793,4859,COOP CENTRAL CREDITO COM INTERACAO SOLIDARIA CENTRAL CRESOL BASER,A,A,LG,OES,FRANCISCO BELTRAO,57,13800,,28/02/18,RG,31604587,28/02/18,R ERNESTO SANDERSON,101
100374557,293,METAL MOLD FERRAMENTARIA E ESTAMPARIA LTDA,A,A,LG,NRT,LONDRINA,75,13800,,14/07/16,RG,35601815,14/07/16,R TUCANOS,112
100365760,96,TOTALMIX INDUSTRIA E COMERCIO LTDA,A,A,LG,NRO,NOVA ESPERANCA,86,13800,,28/03/16,RG,40682504,13/03/23,AV FELIPE CAMARAO,481
100365523,8052,IVO ANDRADE DE MELO,A,A,LG,NRO,UBIRATA,41,34500,,30/07/21,RG,31607038,27/01/22,EST OLINDA,
100362532,5800,MITRA ARQUIDIOCESANA DE LONDRINA,A,A,LG,NRT,IBIPORA,47,13800,,11/10/16,RG,35600215,11/10/16,R PRIMEIRO DE MAIO,350
100359558,3430,PARANAGUA SANEAMENTO S A,A,A,LG,LES,PARANAGUA,86,13800,,25/01/17,RG,39681255,10/01/20,AV ETUZI TAKAYAMA,
100357610,5551,CSP ORTOPEDIA E TRAUMATOLOGIA LTDA,A,A,LG,OES,CASCAVEL,51,13800,,24/09/19,RG,35601740,06/10/16,R MAL CANDIDO RONDON,1596
100355412,4642,PRIOTTO CIA LTDA,A,A,LG,CSL,CASTRO,71,13800,,19/08/16,RG,31606775,19/08/16,R MANOEL JOSE BRAGA,340
100353320,242,AGUIA SISTEMAS DE ARMAZENAGEM LTDA,A,A,LG,CSL,PONTA GROSSA,62,13800,,04/05/16,RG,31606767,04/05/16,AV GAL CARLOS CAVALCANTI,5649
100351930,46,FRIGOSCHAEDLER LTDA,A,A,LG,OES,NOVA SANTA ROSA,50,13800,,14/04/16,RG,31602457,14/04/16,EST GABEROBA,0
100346782,4893,UNIMED APUCARANA COOPERATIVA DE TRABALHO MEDICO,A,A,LG,NRT,APUCARANA,77,13800,,20/09/16,RG,35602526,20/09/16,R DES CLOTARIO PORTUGAL,927
100344810,5558,UNIMED CURITIBA PARTICIPACOES S A,A,A,LG,LES,CURITIBA,69,13800,,07/06/16,RG,35602148,07/06/16,AV IGUACU,1815
100341993,7219,MUNICIPIO DE MARECHAL CANDIDO RONDON,A,A,LG,OES,MARECHAL CANDIDO RONDON,68,13800,,07/12/16,RG,35600049,07/12/16,R PRESIDENTE COSTA E SILVA,2278
100340032,5585,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MEDICO,A,A,LG,NRT,LONDRINA,74,13800,,31/08/16,RG,35602529,31/08/16,AV SANTOS DUMONT,860
100339840,7202,MUNICIPIO DE IVAIPORA,A,A,LG,NRT,IVAIPORA,62,13800,,03/10/16,RG,35602552,03/10/16,AV SOUZA NAVES,2700
100339204,4147,INDUSTRIA E COMERCIO DE CEREAIS BALDISSERA LTDA,A,A,LG,CSL,PRUDENTOPOLIS,71,34500,,19/01/17,RG,35602059,19/01/17,ROD BR 373,0
100337201,6200,PALHANO SQUARE GARDEN CONDOMINIO EMPRESARIAL,A,A,LG,NRT,LONDRINA,72,13800,,16/06/16,RG,35600956,16/06/16,AV AYRTON SENNA DA SILVA,1055
100335713,164,KLABIN S A,A,A,LG,LES,PARANAGUA,75,13800,,23/01/24,RG,31607533,19/04/16,AV AYRTON SENNA DA SILVA,2740
100334571,4603,COCAMAR MAQUINAS AGRICOLAS LTDA,A,A,LG,NRO,PARANAVAI,76,13800,,31/05/16,RG,35601245,31/05/16,ROD BR 376 ROD DO CAFE GOV NEY BRAGA,4805
100331718,4145,COAMO AGROINDUSTRIAL COOPERATIVA,A,A,LG,NRO,ENGENHEIRO BELTRAO,86,34500,,14/04/16,RG,40681422,17/04/20,ROD EBL MGA,
100327532,6200,LE BLANC,A,A,LG,NRT,LONDRINA,72,13800,,19/01/17,RG,35602534,10/08/16,R ERNANI LACERDA DE ATHAYDE,930
100323685,4145,MOINHO ARAPONGAS S A,A,A,LG,NRT,ARAPONGAS,71,13800,,20/07/16,RG,35600277,01/06/17,ROD BR 369,
100320210,4642,BATISTA IZEPE LTDA,A,A,LG,NRO,SARANDI,86,13800,,04/07/16,RG,39681010,10/07/19,R PEDRO GALINDO GARCIA,607
100319467,4171,CATARATAS ALIMENTOS LTDA,A,A,LG,OES,FOZ DO IGUACU,41,34500,,30/11/16,RG,35602410,30/11/16,R LEOPOLDO CALLEGARIO,790
100317685,239,DIVIGLASS INDUSTRIA E COMERCIO DE VIDROS LTDA,A,A,LG,LES,CURITIBA,76,13800,,05/08/16,RG,35600575,19/04/23,R BOM JESUS DE IGUAPE,3564
100310699,460,SANTA MARIA CIA DE PAPEL E CELULOSE,A,A,LG,CSL,PINHAO,85,69000,,31/05/16,RG,13000108,30/06/16,R RIO JORDAO,
100307019,6200,NOVO CENTRO,A,A,LG,LES,CURITIBA,63,13800,,26/07/16,RG,35602131,03/06/16,R ANDRE DE BARROS,226
100304575,4473,MILL SERVICES ASSOCIATE SERVICOS E MONTAGEM INDUSTRIAL LTDA,A,A,LG,CSL,TELEMACO BORBA,75,34500,,29/06/16,RG,35600508,29/06/16,R PROJETADA A DISTRITO INDUSTRIAL,
100303587,394,SOLAR MOVEIS EIRELI,A,A,LG,NRT,ARAPONGAS,86,13800,,15/06/16,RG,41683270,20/10/22,EST TRES COQUEIROS,
100302050,4606,GLOBAL PLASTICOS INDUSTRIA E COMERCIO LTDA,A,A,LG,LES,PINHAIS,69,13800,,26/08/20,RG,35602177,13/04/16,R RIO NEGRO,875
100300901,5416,CYRO PELLIZZARI EMPREENDIMENTOS LTDA,A,A,LG,LES,CURITIBA,67,13800,,12/08/16,RG,35602142,12/08/16,R SAMUEL DA ROCHA COELHO,228
100300553,32,L D MINERADORA LTDA,A,A,LG,CSL,GUARAPUAVA,86,34500,,10/11/16,RG,41683355,29/03/22,POV JORDAO,0
100299474,4642,SUPERMERCADO JACOMAR LTDA,A,A,LG,LES,SAO JOSE DOS PINHAIS,86,13800,,22/06/16,RG,39681072,11/09/19,R THOMAZ CARMELIANO DE MIRANDA,345
100298680,5526,ASSOCIACAO PARANAENSE DE CULTURA APC,A,A,LG,LES,CURITIBA,86,13800,,18/03/16,RG,40681525,09/07/20,R ROCKEFELLER,1311
100288529,4844,STATUS RESTAURANTE DANCANTE LTDA,A,A,LG,LES,CURITIBA,72,13800,,10/05/22,RG,35601452,02/02/17,AV MANOEL RIBAS,5692
100287948,4844,DONNATERA SERVICOS DE ALIMENTACAO LTDA,A,A,LG,NRT,LONDRINA,75,13800,,28/11/16,RG,35602556,28/11/16,R ROUXINOL,490
100276075,8043,FRANS LOMAN,A,A,LG,NRT,SANTO ANTONIO DA PLATINA,47,34500,,26/02/16,RG,35601783,26/02/16,EST TAQUARAL,0
100275826,5489,PROTEGE S A PROTECAO E TRANSPORTE DE VALORES,A,A,LG,NRO,MARINGA,71,13800,,29/07/16,RG,35600284,29/07/16,AV MAUA,1351
100273726,5550,M T M ORTOPEDIA LTDA,A,A,LG,NRO,UMUARAMA,72,13800,,08/06/16,RG,35600332,02/06/17,R ANTONIO OSTRENSKI,3671
100270522,4242,PONTO RURAL COM E DIST DE INSUMOS AGRICOLAS LTDA,A,A,LG,NRT,SAO SEBASTIAO DA AMOREIRA,67,13800,,07/06/16,RG,35600992,07/06/16,ROD PR 218,
100267815,7202,MUNICIPIO DE CAMBARA,A,A,LG,NRT,CAMBARA,73,13800,,16/12/16,RG,35600173,16/12/16,R JOAO MISCHIATTI,985
100265090,4642,SUPERMERCADO LIESCH LTDA,A,A,LG,CSL,GENERAL CARNEIRO,51,13800,,21/12/16,RG,35602073,21/12/16,R ESTELIANO PIZZATTO,258
100264727,235,D PLAC INDUSTRIA E COMERCIO DE EPS LTDA,A,A,LG,NRO,SARANDI,78,13800,,03/03/16,RG,35602672,20/07/17,R PNO VALDOMIRO MEDICI,800
100257143,5544,PRO SAUDE ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR,A,A,LG,OES,SAO MIGUEL DO IGUACU,66,13800,,30/08/17,RG,35601687,27/05/20,AV IGUACU,261
100253598,6405,SIMIAO LOPES NEVES,A,A,LG,OES,GUAIRA,72,34500,,11/08/16,RG,35602450,11/08/16,RM POLICIA RODOVIARIA,0
100251145,293,ICOFEPAR INDUSTRIA E COMERCIO DE FERRO E PLASTICOS LTDA,A,A,LG,NRO,MARINGA,50,13800,,23/11/16,RG,35600385,23/11/16,AV PNO VICTORIO MARCON,466
100246630,7202,MUNICIPIO DE TOLEDO,A,A,LG,OES,TOLEDO,65,13800,,23/02/17,RG,35601691,23/02/17,R ARTUR MAZZAFERRO,165
100245340,4218,CEBAL AGRO COMERCIO DE CEREAIS LTDA,A,A,LG,LES,BALSA NOVA,42,13800,,18/05/16,RG,35602120,18/05/16,R DAS INDUSTRIAS,1735
100237223,7202,MUNICIPIO DE MARINGA,A,A,LG,NRO,MARINGA,72,13800,,13/09/17,RG,35602613,13/09/17,R DOLORES DURAN,1395
100237037,7306,PARANA TRIBUNAL DE JUSTICA,A,A,LG,NRO,CIDADE GAUCHA,76,13800,,12/01/17,RG,35600396,12/01/17,AV SEN SOUZA NAVES,
100234488,6200,LEGEND RESIDENCE,A,A,LG,NRT,LONDRINA,72,13800,,31/08/16,RG,35602558,31/08/16,R CARACAS,345
100232272,5544,C I S CENTRO INTEGRADO EM SAUDE LTDA,A,A,LG,CSL,ARAPOTI,62,13800,,24/11/16,RG,35600467,24/11/16,R SALADINO DE CASTRO,1629
100231888,7306,PARANA TRIBUNAL DE JUSTICA,A,A,LG,CSL,MALLET,81,13800,,25/10/16,RG,31606779,25/10/16,R TIRADENTES,917
100227813,6200,EDIFICIO CASA BATLLO,A,A,LG,NRT,LONDRINA,72,13800,,07/06/16,RG,35601009,07/06/16,R CARACAS,500
100224245,68,SAO LEOPOLDO ALIMENTOS LTDA,A,A,LG,OES,LARANJEIRAS DO SUL,86,13800,,19/04/16,RG,40682462,18/09/23,R DEOLINDA OLIVEIRA LUZ,991
100218628,4642,ORLANDO MUSSI FARAH CIA LTDA,A,A,LG,CSL,UNIAO DA VITORIA,86,13800,,06/10/16,RG,40682854,19/12/23,R MAL DEODORO DA FONSECA,2874
100215513,8001,DAGOBERTO JOSE LUDWIG,A,A,LG,NRT,SERTANOPOLIS,71,13800,,25/05/16,RG,35600954,25/05/16,ROD PR 323,
100214193,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,RIO BOM,75,34500,,09/03/16,RG,35600995,09/03/16,R JOAO BONFA,
100205143,102,AMIDOS QUERENCIA LTDA,A,A,LG,NRO,QUERENCIA DO NORTE,86,13800,,02/09/16,RG,41682923,28/11/23,EST PORTO FELICIO,0
100183247,5636,PADIAL PADIAL INDUSTRIA E COMERCIO DE ARTIGOS DO VESTUARIO LTDA,A,A,LG,NRO,MARILENA,44,13800,,05/02/16,RG,35601096,15/02/23,EST 3 MARIAS,
100177646,4145,LAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,MEDIANEIRA,86,13800,,11/05/16,RG,40681569,07/05/20,LIN DOURADO,
100171923,72,L C A IND E COM DE PRODUTOS ALIMENTICIOS LTDA,A,A,LG,NRT,SERTANOPOLIS,71,13800,,22/08/16,RG,35601042,14/06/16,AV SEIS DE JUNHO,453
100170501,5459,KELY STACHESKI CANAVARRO CIA LTDA,A,A,LG,CSL,PIRAI DO SUL,65,13800,,01/04/16,RG,31606852,01/04/16,AV DR DAVID FEDERMANN,412
100168604,5502,ESPACO BOLSI EVENTOS LOCACOES E HOTEL LTDA,A,A,LG,LES,COLOMBO,71,13800,,29/07/16,RG,35602113,29/07/16,R GABRIEL DANUNCIO STRAPASSON,39
100156169,460,TIBAGI ENERGIA SPE S A,A,A,LG,CSL,TIBAGI,85,138000,,23/09/19,RG,100,23/09/19,CID TIBAGI,
100152279,460,CABECA DE PATO GERACAO DE ENERGIA SPE S A,A,A,LG,CSL,TURVO,85,34500,,27/03/17,RG,1517408,27/03/17,POV PASSA QUATRO,
100152236,231,JJP INDUSTRIA E COMERCIO DE PLASTICOS LTDA,A,A,LG,LES,ARAUCARIA,86,13800,,24/12/18,RG,41683025,15/03/21,R UBIRAJARA SAVIO TORRES,225
100151531,4145,COASUL COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,VERE,65,13800,,04/09/18,RG,35600048,04/09/18,VL SEDE PROGRESSO,0
100147992,7202,MUNICIPIO DE MARINGA,A,A,LG,NRO,MARINGA,66,13800,,24/04/17,RG,35602560,24/04/17,R FRANCISCO DIAS DE ARO,1625
100126898,5527,AIUA EDUCACIONAL LTDA,A,A,LG,OES,FOZ DO IGUACU,75,13800,,09/01/18,RG,35602390,19/02/16,AV DAS CATARATAS,1118
100126170,376,INDUSTRIA SCHUMACHER LTDA,A,A,LG,OES,MARECHAL CANDIDO RONDON,68,13800,,10/02/17,RG,35601678,10/02/17,R ELOI LOHMANN,163
100125778,8082,ANTONIO FRANCISCO BURIGO,A,A,LG,NRO,IVATE,77,13800,,23/08/17,RG,31601161,23/08/17,EST HER VLI,0
100111858,88,PANIFICADORA E CONFEITARIA PAOZINHO DA HORA LTDA,A,A,LG,LES,CURITIBA,71,13800,,23/05/16,RG,35602119,06/12/23,AV REPUBLICA ARGENTINA,2835
100106358,7202,MUNICIPIO DE MARINGA,A,A,LG,NRO,MARINGA,55,13800,,16/04/19,RG,31605065,16/04/19,R COTOVIA DO CAMPO,594
100098355,271,LONDRIPOX INDUSTRIA COMERCIO E PINTURA DE ALUMINIOS LTDA,A,A,LG,NRT,LONDRINA,86,13800,,31/08/17,RG,39681052,23/08/19,R NEY JOSE DE OLIVEIRA MACHADO,190
100087930,5501,COOPAVEL COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,CASCAVEL,1,34500,,19/01/24,RG,44628676,19/01/24,ROD BR 277,0
100087787,102,FFH ADMINISTRADORA DE BENS S S LTDA,A,A,LG,NRT,LUPIONOPOLIS,69,13800,,07/02/18,RG,31604339,07/02/18,R ACRE,
100082980,5526,UNIAO DINAMICA DE FACULDADES CATARATAS UDC LTDA,A,A,LG,OES,FOZ DO IGUACU,78,13800,,01/02/16,RG,35602473,03/01/17,R JORGE SANWAIS,1512
100082386,4639,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,BELA VISTA DO PARAISO,71,34500,,12/02/21,RG,35600979,15/02/21,ROD PR 537,0
100072410,4630,PREMIUM EMBALAGENS EIRELI,A,A,LG,LES,FAZENDA RIO GRANDE,75,13800,,28/01/21,RG,35601371,11/05/16,AV FRANCISCO FERREIRA DA CRUZ,4035
100066836,4625,INSUAGRO INSUMOS AGRICOLAS LTDA,A,A,LG,OES,REALEZA,71,13800,,18/04/16,RG,40625171,24/04/23,R ARNALDO BUSATO,0
100065627,4318,MOVIESYSTEM CINEMATOGRAFICA LTDA,A,A,LG,NRT,LONDRINA,72,13800,,09/07/21,RG,31603447,06/04/16,AV AYRTON SENNA DA SILVA,400
100065120,7306,PARANA TRIBUNAL DE JUSTICA,A,A,LG,OES,SAO JOAO,72,13800,,15/09/17,RG,35602399,15/09/17,AV IRINEO SPEROTTO,0
100062733,4644,LOJAS RENNER S A,A,A,LG,OES,FOZ DO IGUACU,86,13800,,08/06/16,RG,41682953,07/06/21,AV DAS CATARATAS,3570
100062393,5527,CESUMAR CENTRO DE ENSINO SUPERIOR DE MARINGA LTDA,A,A,LG,LES,CURITIBA,79,13800,,12/02/16,RG,35601353,12/02/16,R ITAJUBA,765
100058108,5596,SERVICO SOCIAL DO COMERCIO SESC AR PARANA,A,A,LG,NRT,LONDRINA,45,13800,,19/10/16,RG,35600180,19/10/16,AV SAUL ELKIND,1555
100057551,5543,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,A,A,LG,NRT,LONDRINA,45,13800,,20/10/16,RG,35600176,20/10/16,R CEGONHA,100
100053602,242,ELLANO ARTEFATOS DE CONCRETO LTDA,A,A,LG,OES,CASCAVEL,64,34500,,03/06/16,RG,35602463,03/06/16,R SERGIO GASPARETO,588
100053084,4147,CEREALISTA LOTICI LTDA,A,A,LG,OES,CAPITAO LEONIDAS MARQUES,48,13800,,24/05/16,RG,35602461,24/05/16,R MOURAO,273
100052053,6200,EDIFICIO COMERCIAL ACQUE VERDI,A,A,LG,LES,CURITIBA,71,13800,,04/08/17,RG,35602981,04/08/17,AV REPUBLICA ARGENTINA,2275
100045570,236,THECNOPLAST ARTEFATOS PLASTICOS LTDA,A,A,LG,NRT,ARAPONGAS,43,13800,,26/09/16,RG,35602554,10/01/17,R GUARATINGA,3635
100042317,5560,CETAC CENTRO DE TOMOGRAFIA COMPUTADORIZADA LTDA,A,A,LG,LES,CURITIBA,79,13800,,15/02/16,RG,35601364,15/02/16,R PE ILDEFONSO,136
100039766,78,NUTRI BRASIL RACOES LTDA,A,A,LG,NRT,ANDIRA,55,13800,,19/09/16,RG,35602528,19/09/16,BRO MANDI,0
100039464,8052,GERALDO LOURENCO SOARES,A,A,LG,NRO,UBIRATA,55,34500,,15/02/16,RG,35601852,18/09/18,EST OLINDA,
100028918,5527,CEITEP CENTRO DE EDUCACAO E INOVACAO TECNICO PROFISSIONAL LTDA,A,A,LG,NRO,MARINGA,75,13800,,01/03/16,RG,35602633,20/07/17,AV PARANAVAI,1164
100009425,167,APOLO SERVICOS GRAFICOS LTDA,A,A,LG,NRO,MARINGA,70,13800,,16/11/16,RG,35600388,16/11/16,R JOAO CARDOSO LIMA,625
100008135,4643,SUPER ESPERANCA SUPERMERCADO LTDA,A,A,LG,LES,CURITIBA,61,13800,,29/07/16,RG,35600544,07/10/16,R SEBASTIAO GONCALVES PINTO,26
99998688,5800,MITRA DIOCESANA DE APUCARANA,A,A,LG,NRT,SANTA FE,89,13800,,28/02/13,RG,44628498,22/01/24,AV PRES GETULIO VARGAS,
99994992,155,ANDRE V MOREIRA DE CASTILHO,A,A,LG,CSL,SENGES,68,13800,,15/05/14,RG,31603816,09/10/12,R A PQ INDUSTRIAL,0
99985780,297,TSB METALURGICA LTDA,A,A,LG,NRT,LONDRINA,56,13800,,09/03/12,RG,31600582,09/03/12,AV BRASILIA,1351
99983770,7202,MUNICIPIO DE LONDRINA,A,A,LG,NRT,LONDRINA,63,13800,,03/07/12,RG,31600607,03/07/12,R SALIM SAHAO,778
99978539,69,M G RAMBO DE CARVALHO CIA LTDA,A,A,LG,OES,LARANJEIRAS DO SUL,78,13800,,28/12/11,RG,31602323,28/12/11,R WALDEMAR MOSS,30
99978164,4308,EDITORA CORREIO PARANAENSE LTDA,A,A,LG,LES,CURITIBA,61,13800,,16/02/12,RG,31601916,16/02/12,R FAGUNDES VARELA,2106
99975246,5544,INSTITUTO DE SAUDE LUCENA SANCHEZ,A,A,LG,NRT,IVAIPORA,70,13800,,02/01/12,RG,31600865,02/01/12,AV BRASIL,1725
99974770,280,PRE MOLDADOS FILIPIN LTDA,A,A,LG,CSL,TURVO,74,34500,,16/03/12,RG,31603983,16/03/12,ROD PR 466,
99973065,195,AIR LIQUIDE BRASIL LTDA,A,A,LG,NRO,MARINGA,72,13800,,13/03/12,RG,31601455,13/03/12,AV PREF SINCLER SAMBATTI,249
99971852,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,MANDAGUARI,64,13800,,21/08/12,RG,26600532,21/08/12,R MANOEL GARCIA FILHO,1
99969262,157,MAZZA COMPENSADOS E LAMINADOS LTDA,A,A,LG,OES,FRANCISCO BELTRAO,77,13800,,27/12/23,RG,31605842,17/07/13,ROD VITORIO TRAIANO,37003
99968720,4837,DVS HOTEL LTDA,A,A,LG,CSL,IRATI,42,13800,,02/07/14,RG,31605246,02/07/14,R BENJAMIN CONSTANT,465
99960290,4805,PORTOMAG METALURGIA LTDA,A,A,LG,LES,PINHAIS,66,13800,,13/12/12,RG,35602345,10/10/17,R APUCARANA,1218
99959739,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,CSL,FERNANDES PINHEIRO,62,13800,,12/03/12,RG,31603912,23/07/14,ROD BR 277,0
99956691,7409,INSTITUTO NACIONAL DO SEGURO SOCIAL,A,A,LG,LES,COLOMBO,71,13800,,29/03/16,RG,35601340,29/03/16,R QUINZE DE NOVEMBRO,236
99955938,7302,DEPARTAMENTO DE TRANSITO DETRAN,A,A,LG,LES,SAO JOSE DOS PINHAIS,64,13800,,19/07/16,RG,35602092,19/07/16,R PE LEO PIENTKA,0
99955911,155,STL INDUSTRIA E COMERCIO DE MADEIRAS LTDA,A,A,LG,CSL,TELEMACO BORBA,75,34500,,28/06/18,RG,40625547,13/04/21,ROD DO PAPEL PR 160,
99954770,395,FA MARINGA LTDA,A,A,LG,NRO,MARINGA,86,13800,,19/03/12,RG,40682516,21/08/23,ROD PR 317 MGA CMO,
99954044,4245,LOJAS COPPEL LTDA,A,A,LG,LES,CURITIBA,78,13800,,29/08/18,RG,31602082,19/01/12,AV NS DE LOURDES,120
99953935,4147,GGT AGRO COMERCIO DE CEREAIS LTDA,A,A,LG,CSL,PONTA GROSSA,75,34500,,05/03/12,RG,27600332,31/12/19,ROD BR 376,0
99951770,231,ARGUS COMERCIO DE PLASTICOS LTDA,A,A,LG,OES,CASCAVEL,64,34500,,18/05/16,RG,31602481,15/05/15,R ALCIDES AMADEU MEASSI,286
99950022,4855,CAIXA ECONOMICA FEDERAL,A,A,LG,LES,CURITIBA,64,13800,,29/12/11,RG,31602030,29/12/11,AV DES HUGO SIMAS,486
99949474,8064,GIL DE PAULA XAVIER MORO,A,A,LG,CSL,IMBITUVA,77,34500,,13/03/12,RG,40621279,13/05/21,POV RESTINGA,0
99948532,6200,EDIFICIO MAJESTIC,A,A,LG,LES,CURITIBA,72,13800,,19/03/12,RG,31607237,09/09/14,R DEP HEITOR ALENCAR FURTADO,3215
99946696,5701,ASSOCIACAO ECOVILLAS DO LAGO RESIDENCE LAZER,A,A,LG,NRT,SERTANOPOLIS,77,13800,,03/03/16,RG,31600560,10/08/12,R PERIMETRAL OESTE,
99946122,5528,SOCIEDADE REGIONAL DE ENSINO E SAUDE S S LTDA,A,A,LG,LES,CURITIBA,61,13800,,22/08/12,RG,31602877,22/08/12,R FERNANDES DE BARROS,1752
99943271,236,MARCOS AURELIO SCHMITZ FERREIRA,A,A,LG,LES,PINHAIS,49,13800,,22/02/12,RG,31601954,22/02/12,R ANTONIO GONCALVES DIAS,531
99942208,8052,THIAGO JULIANO DOS SANTOS,A,A,LG,NRT,JOAQUIM TAVORA,55,13800,,18/01/12,RG,31600525,18/01/12,BRO VIADUTO,
99942143,68,LATICINIOS BOA VENTURA LTDA,A,A,LG,CSL,BOA VENTURA DE SAO ROQUE,75,34500,,04/01/13,RG,31603706,10/09/20,PQ INDUSTRIAL DE BOA VENTURA,0
99941880,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRO,DOUTOR CAMARGO,68,13800,,01/06/12,RG,31600601,24/11/14,ROD PR 323 JOAO JORGE SAAD,
99933284,7202,MUNICIPIO DE TOLEDO,A,A,LG,OES,TOLEDO,67,13800,,20/12/11,RG,31600200,20/12/11,R GAL RONDON,2191
99931680,373,LEAX DO BRASIL LTDA,A,A,LG,LES,ARAUCARIA,86,13800,,09/03/12,RG,40681391,18/03/20,R FRANCISCO GALARDA,333
99927446,4147,COOPAVEL COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,PATO BRANCO,86,13800,,30/10/12,RG,40681622,04/11/22,LIN RETA GRANDE,1
99927330,7407,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,A,A,LG,OES,GUAIRA,72,13800,,02/08/12,RG,31604179,02/08/12,AV MARTIN LUTHER KING,
99922835,4143,DECARLI COMERCIO DE CEREAIS LTDA,A,A,LG,OES,CHOPINZINHO,41,13800,,07/02/12,RG,31600207,07/02/12,EST PR 281 SD GVA,0
99919630,393,APS METALURGIA LTDA,A,A,LG,LES,PINHAIS,67,13800,,23/07/18,RG,31601938,02/03/12,R CORBELIA,1123
99916703,8052,RICARDO CASTELLAR DE FARIA,A,A,LG,NRT,CONGONHINHAS,66,34500,,28/01/16,RG,35601780,28/01/16,ASS ROSA LUXEMBURGO,0
99915499,4855,CAIXA ECONOMICA FEDERAL,A,A,LG,OES,PALOTINA,64,13800,,03/05/12,RG,31601428,03/05/12,AV INDEPENDENCIA,1162
99913283,156,PROCESSADORA DE CAVACOS SAO FRANCISCO LTDA,A,A,LG,OES,SAO JOSE DAS PALMEIRAS,72,34500,,28/06/21,RG,40624383,28/06/21,EST SANTA QUITERIA,
99910780,7202,MUNICIPIO DE CLEVELANDIA,A,A,LG,OES,CLEVELANDIA,76,13800,,12/03/12,RG,31600188,12/03/12,R SETE DE SETEMBRO,
99908948,27,GR EXTRACAO DE AREIA E TRANSPORTES RODOVIARIOS LTDA,A,A,LG,CSL,UNIAO DA VITORIA,68,34500,,02/07/12,RG,40621274,08/04/21,R DO PORTO,
99905450,155,MADEIREIRA PORTES LTDA,A,A,LG,LES,ITAPERUCU,77,13800,,04/02/20,RG,31602202,08/05/12,EST DAS POMBAS,0
99903903,155,SERRARIA LUIZ GABARDO LTDA EM RECUPERACAO JUDICIAL,A,A,LG,LES,CURITIBA,75,13800,,04/01/13,RG,30600924,04/01/13,R NICOLA PELLANDA,6505
99901935,7212,MUNICIPIO DE FLOR DA SERRA DO SUL,A,A,LG,OES,FLOR DA SERRA DO SUL,67,34500,,18/04/12,RG,31603281,18/04/12,R PRFA IRSE DEMARTINI TECCHIO,1
99901404,7202,MUNICIPIO DE NOVA ESPERANCA DO SUDOESTE,A,A,LG,OES,NOVA ESPERANCA DO SUDOESTE,65,13800,,27/04/12,RG,31603278,27/04/12,ROD PR 471,
99899124,4853,BANCO DO BRASIL SA,A,A,LG,LES,CURITIBA,61,13800,,15/01/14,RG,35600728,31/07/15,R AUGUSTO STRESSER,1998
99897466,6200,CONDOMINIO VIVA VIDA,A,A,LG,LES,CURITIBA,54,13800,,12/08/15,RG,31607522,12/08/15,R FRANCISCO RAITANI,6136
99895129,460,CANHADAO PRODUCAO DE ENERGIA ELETRICA LTDA,A,A,LG,OES,MANGUEIRINHA,85,138000,,28/11/17,RG,1518054,01/03/20,EST COVO,
